trade_id,timestamp,arbitrage_type,net_profit_per_share,trade_size,total_net_profit,fees_paid,market_a,platform_a,side_a,avg_price_a,market_b,platform_b,side_b,avg_price_b,,,volume,net_profit_per_share,total net,avg_profit per share
290,2025-07-06T01:52:09.744662+00:00,same_outcome,0.0015,95,0.14,0.81,Houston vs Los Angeles (HOU),Polymarket,BUY,0.85,Houston vs Los Angeles (HOU),Kalshi,SELL,0.86,,,136168.07,0.0015,3094.36,0.022724564
514,2025-07-06T02:38:04.344802+00:00,same_outcome,0.0015,100,0.15,0.85,Chicago vs Colorado (COL),Kalshi,BUY,0.14,Chicago vs Colorado (COL),Polymarket,SELL,0.15,,,136268.07,0.0015,3094.51,0.022708988
498,2025-07-06T02:35:38.114471+00:00,same_outcome,0.0014,7,0.01,0.06,Chicago vs Colorado (COL),Kalshi,BUY,0.12,Chicago vs Colorado (COL),Polymarket,SELL,0.13,,,136275.07,0.0014,3094.52,0.022707895
466,2025-07-06T02:19:30.498802+00:00,same_outcome,0.0013,38,0.05,0.33,Chicago vs Colorado (COL),Polymarket,BUY,0.13,Chicago vs Colorado (COL),Kalshi,SELL,0.14,,,136313.07,0.0013,3094.57,0.022701932
72,2025-07-06T01:10:52.952773+00:00,same_outcome,0.0012,17,0.02,0.15,Detroit vs Cleveland (CLE),Kalshi,BUY,0.14,Detroit vs Cleveland (CLE),Polymarket,SELL,0.15,,,136330.07,0.0012,3094.59,0.022699247
109,2025-07-06T01:22:40.435654+00:00,same_outcome,0.0011,1891.55,2.03,16.89,Detroit vs Cleveland (DET),Polymarket,BUY,0.84,Detroit vs Cleveland (DET),Kalshi,SELL,0.85,,,138221.62,0.0011,3096.62,0.022403297
110,2025-07-06T01:22:41.103336+00:00,same_outcome,0.0011,1081.55,1.16,9.66,Detroit vs Cleveland (DET),Polymarket,BUY,0.84,Detroit vs Cleveland (DET),Kalshi,SELL,0.85,,,139303.17,0.0011,3097.78,0.022237685
231,2025-07-06T01:41:17.833070+00:00,same_outcome,0.0011,190,0.2,1.7,Houston vs Los Angeles (HOU),Kalshi,BUY,0.85,Houston vs Los Angeles (HOU),Polymarket,SELL,0.86,,,139493.17,0.0011,3097.98,0.022208829
244,2025-07-06T01:41:38.657673+00:00,same_outcome,0.0011,57,0.06,0.51,Houston vs Los Angeles (LAD),Polymarket,BUY,0.14,Houston vs Los Angeles (LAD),Kalshi,SELL,0.15,,,139550.17,0.0011,3098.04,0.022200188
246,2025-07-06T01:42:03.882813+00:00,same_outcome,0.0011,300,0.32,2.68,Houston vs Los Angeles (HOU),Kalshi,BUY,0.85,Houston vs Los Angeles (HOU),Polymarket,SELL,0.86,,,139850.17,0.0011,3098.36,0.022154853
281,2025-07-06T01:51:34.686555+00:00,same_outcome,0.0011,731.24,0.78,6.53,Houston vs Los Angeles (HOU),Kalshi,BUY,0.85,Houston vs Los Angeles (HOU),Polymarket,SELL,0.86,,,140581.41,0.0011,3099.14,0.022045162
282,2025-07-06T01:51:34.686809+00:00,same_outcome,0.0011,731.24,0.78,6.53,Houston vs Los Angeles (LAD),Polymarket,BUY,0.14,Houston vs Los Angeles (LAD),Kalshi,SELL,0.15,,,141312.65,0.0011,3099.92,0.021936607
474,2025-07-06T02:21:03.417267+00:00,same_outcome,0.0011,19,0.02,0.17,Chicago vs Colorado (COL),Kalshi,BUY,0.15,Chicago vs Colorado (COL),Polymarket,SELL,0.16,,,141331.65,0.0011,3099.94,0.021933799
551,2025-07-06T02:51:12.786772+00:00,same_outcome,0.0011,76,0.08,0.68,Texas vs San Diego (TEX),Polymarket,BUY,0.84,Texas vs San Diego (TEX),Kalshi,SELL,0.85,,,141407.65,0.0011,3100.02,0.021922576
77,2025-07-06T01:14:22.256735+00:00,same_outcome,0.001,6.64,0.01,0.06,Detroit vs Cleveland (CLE),Polymarket,BUY,0.13,Detroit vs Cleveland (CLE),Kalshi,SELL,0.14,,,141414.29,0.001,3100.03,0.021921618
233,2025-07-06T01:41:18.078461+00:00,same_outcome,0.001,100,0.1,0.9,Houston vs Los Angeles (HOU),Kalshi,BUY,0.85,Houston vs Los Angeles (HOU),Polymarket,SELL,0.86,,,141514.29,0.001,3100.13,0.021906834
234,2025-07-06T01:41:18.079425+00:00,same_outcome,0.001,100,0.1,0.9,Houston vs Los Angeles (HOU),Kalshi,BUY,0.85,Houston vs Los Angeles (HOU),Polymarket,SELL,0.86,,,141614.29,0.001,3100.23,0.02189207
235,2025-07-06T01:41:18.119050+00:00,same_outcome,0.001,100,0.1,0.9,Houston vs Los Angeles (HOU),Kalshi,BUY,0.85,Houston vs Los Angeles (HOU),Polymarket,SELL,0.86,,,141714.29,0.001,3100.33,0.021877328
241,2025-07-06T01:41:19.256606+00:00,same_outcome,0.001,100,0.1,0.9,Houston vs Los Angeles (HOU),Kalshi,BUY,0.85,Houston vs Los Angeles (HOU),Polymarket,SELL,0.86,,,141814.29,0.001,3100.43,0.021862606
468,2025-07-06T02:19:30.499759+00:00,same_outcome,0.0008,12,0.01,0.11,Chicago vs Colorado (CWS),Kalshi,BUY,0.86,Chicago vs Colorado (CWS),Polymarket,SELL,0.87,,,141826.29,0.0008,3100.44,0.021860827
510,2025-07-06T02:38:01.458600+00:00,same_outcome,0.0008,12,0.01,0.11,Chicago vs Colorado (CWS),Polymarket,BUY,0.85,Chicago vs Colorado (CWS),Kalshi,SELL,0.86,,,141838.29,0.0008,3100.45,0.021859048
283,2025-07-06T01:51:35.546907+00:00,same_outcome,0.0007,18.24,0.01,0.17,Houston vs Los Angeles (HOU),Kalshi,BUY,0.85,Houston vs Los Angeles (HOU),Polymarket,SELL,0.86,,,141856.53,0.0007,3100.46,0.021856308
284,2025-07-06T01:51:35.547367+00:00,same_outcome,0.0007,18.24,0.01,0.17,Houston vs Los Angeles (LAD),Polymarket,BUY,0.14,Houston vs Los Angeles (LAD),Kalshi,SELL,0.15,,,141874.77,0.0007,3100.47,0.021853568
76,2025-07-06T01:11:37.128475+00:00,same_outcome,0.0006,88,0.05,0.83,Detroit vs Cleveland (DET),Kalshi,BUY,0.84,Detroit vs Cleveland (DET),Polymarket,SELL,0.85,,,141962.77,0.0006,3100.52,0.021840374
99,2025-07-06T01:22:13.516649+00:00,same_outcome,0.0006,600,0.35,5.65,Detroit vs Cleveland (DET),Kalshi,BUY,0.84,Detroit vs Cleveland (DET),Polymarket,SELL,0.85,,,142562.77,0.0006,3100.87,0.02175091
285,2025-07-06T01:51:35.651934+00:00,same_outcome,0.0006,4.24,0,0.04,Houston vs Los Angeles (HOU),Kalshi,BUY,0.85,Houston vs Los Angeles (HOU),Polymarket,SELL,0.86,,,142567.01,0.0006,3100.87,0.021750263
286,2025-07-06T01:51:35.652980+00:00,same_outcome,0.0006,4.24,0,0.04,Houston vs Los Angeles (LAD),Polymarket,BUY,0.14,Houston vs Los Angeles (LAD),Kalshi,SELL,0.15,,,142571.25,0.0006,3100.87,0.021749616
287,2025-07-06T01:51:47.630184+00:00,same_outcome,0.0006,4.24,0,0.04,Houston vs Los Angeles (HOU),Kalshi,BUY,0.85,Houston vs Los Angeles (HOU),Polymarket,SELL,0.86,,,142575.49,0.0006,3100.87,0.02174897
288,2025-07-06T01:51:47.630522+00:00,same_outcome,0.0006,4.24,0,0.04,Houston vs Los Angeles (LAD),Polymarket,BUY,0.14,Houston vs Los Angeles (LAD),Kalshi,SELL,0.15,,,142579.73,0.0006,3100.87,0.021748323
532,2025-07-06T02:41:00.403577+00:00,same_outcome,0.0006,230,0.13,2.17,Chicago vs Colorado (COL),Kalshi,BUY,0.16,Chicago vs Colorado (COL),Polymarket,SELL,0.17,,,142809.73,0.0006,3101,0.021714207
445,2025-07-06T02:16:39.568211+00:00,same_outcome,0.0005,66,0.03,0.63,Chicago vs Colorado (CWS),Kalshi,BUY,0.84,Chicago vs Colorado (CWS),Polymarket,SELL,0.85,,,142875.73,0.0005,3101.03,0.021704386
446,2025-07-06T02:16:39.568512+00:00,same_outcome,0.0005,66,0.03,0.63,Chicago vs Colorado (CWS),Kalshi,BUY,0.84,Chicago vs Colorado (CWS),Polymarket,SELL,0.85,,,142941.73,0.0005,3101.06,0.021694574
449,2025-07-06T02:16:52.521021+00:00,same_outcome,0.0005,59,0.03,0.56,Chicago vs Colorado (CWS),Kalshi,BUY,0.84,Chicago vs Colorado (CWS),Polymarket,SELL,0.85,,,143000.73,0.0005,3101.09,0.021685833
534,2025-07-06T02:41:05.277377+00:00,same_outcome,0.0005,100,0.05,0.95,Chicago vs Colorado (COL),Kalshi,BUY,0.16,Chicago vs Colorado (COL),Polymarket,SELL,0.17,,,143100.73,0.0005,3101.14,0.021671029
535,2025-07-06T02:41:05.278361+00:00,same_outcome,0.0005,100,0.05,0.95,Chicago vs Colorado (COL),Kalshi,BUY,0.16,Chicago vs Colorado (COL),Polymarket,SELL,0.17,,,143200.73,0.0005,3101.19,0.021656244
547,2025-07-06T02:48:57.029007+00:00,same_outcome,0.0004,26,0.01,0.25,San Francisco vs Oakland (SF),Polymarket,BUY,0.83,San Francisco vs Oakland (SF),Kalshi,SELL,0.84,,,143226.73,0.0004,3101.2,0.021652383
390,2025-07-06T02:03:19.590209+00:00,same_outcome,0.0001,362.06,0.04,3.58,Houston vs Los Angeles (HOU),Kalshi,BUY,0.83,Houston vs Los Angeles (HOU),Polymarket,SELL,0.84,,,143588.79,0.0001,3101.24,0.021598065
391,2025-07-06T02:03:19.591456+00:00,same_outcome,0.0001,360.06,0.04,3.56,Houston vs Los Angeles (LAD),Polymarket,BUY,0.16,Houston vs Los Angeles (LAD),Kalshi,SELL,0.17,,,143948.85,0.0001,3101.28,0.021544319
392,2025-07-06T02:03:20.545429+00:00,same_outcome,0.0001,362.06,0.04,3.58,Houston vs Los Angeles (HOU),Kalshi,BUY,0.83,Houston vs Los Angeles (HOU),Polymarket,SELL,0.84,,,144310.91,0.0001,3101.32,0.021490544
393,2025-07-06T02:03:20.546223+00:00,same_outcome,0.0001,362.06,0.04,3.58,Houston vs Los Angeles (LAD),Polymarket,BUY,0.16,Houston vs Los Angeles (LAD),Kalshi,SELL,0.17,,,144672.97,0.0001,3101.36,0.021437038
398,2025-07-06T02:03:21.523807+00:00,same_outcome,0.0001,100.96,0.01,1,Houston vs Los Angeles (HOU),Kalshi,BUY,0.83,Houston vs Los Angeles (HOU),Polymarket,SELL,0.84,,,144773.93,0.0001,3101.37,0.021422158
578,2025-07-06T03:08:14.352184+00:00,same_outcome,0.0001,2333,0.28,23.05,Chicago vs Colorado (COL),Kalshi,BUY,0.17,Chicago vs Colorado (COL),Polymarket,SELL,0.18,,,147106.93,0.0001,3101.65,0.021084323
579,2025-07-06T03:08:14.352618+00:00,same_outcome,0.0001,2333,0.28,23.05,Chicago vs Colorado (CWS),Polymarket,BUY,0.82,Chicago vs Colorado (CWS),Kalshi,SELL,0.83,,,149439.93,0.0001,3101.93,0.020757036
79,2025-07-06T01:14:41.331623+00:00,same_outcome,0,2,0,0.02,Detroit vs Cleveland (CLE),Polymarket,BUY,0.13,Detroit vs Cleveland (CLE),Kalshi,SELL,0.14,,,149441.93,0,3101.93,0.020756758
80,2025-07-06T01:14:45.819057+00:00,same_outcome,0,2,0,0.02,Detroit vs Cleveland (CLE),Polymarket,BUY,0.13,Detroit vs Cleveland (CLE),Kalshi,SELL,0.14,,,149443.93,0,3101.93,0.02075648
81,2025-07-06T01:14:48.418058+00:00,same_outcome,0,2,0,0.02,Detroit vs Cleveland (CLE),Polymarket,BUY,0.13,Detroit vs Cleveland (CLE),Kalshi,SELL,0.14,,,149445.93,0,3101.93,0.020756203
96,2025-07-06T01:20:12.082725+00:00,same_outcome,0,1,0,0.02,Chicago vs Colorado (COL),Polymarket,BUY,0.43,Chicago vs Colorado (COL),Kalshi,SELL,0.45,,,149446.93,0,3101.93,0.020756064
117,2025-07-06T01:25:28.727776+00:00,same_outcome,0,1,0,0.02,Houston vs Los Angeles (LAD),Polymarket,BUY,0.41,Houston vs Los Angeles (LAD),Kalshi,SELL,0.43,,,149447.93,0,3101.93,0.020755925
149,2025-07-06T01:28:37.216995+00:00,same_outcome,0,1,0,0.01,Detroit vs Cleveland (CLE),Polymarket,BUY,0.04,Detroit vs Cleveland (CLE),Kalshi,SELL,0.05,,,149448.93,0,3101.93,0.020755786
150,2025-07-06T01:28:37.217354+00:00,same_outcome,0,1,0,0.01,Detroit vs Cleveland (DET),Kalshi,BUY,0.95,Detroit vs Cleveland (DET),Polymarket,SELL,0.96,,,149449.93,0,3101.93,0.020755647
152,2025-07-06T01:29:08.696665+00:00,same_outcome,0,1,0,0.01,Detroit vs Cleveland (CLE),Kalshi,BUY,0.06,Detroit vs Cleveland (CLE),Polymarket,SELL,0.07,,,149450.93,0,3101.93,0.020755508
174,2025-07-06T01:32:05.245368+00:00,same_outcome,0,3,0,0.06,Chicago vs Colorado (CWS),Kalshi,BUY,0.47,Chicago vs Colorado (CWS),Polymarket,SELL,0.49,,,149453.93,0,3101.93,0.020755092
245,2025-07-06T01:42:02.535531+00:00,same_outcome,0,2,0,0.02,Houston vs Los Angeles (HOU),Kalshi,BUY,0.84,Houston vs Los Angeles (HOU),Polymarket,SELL,0.85,,,149455.93,0,3101.93,0.020754814
318,2025-07-06T02:00:33.476780+00:00,same_outcome,0,2,0,0.02,Houston vs Los Angeles (LAD),Polymarket,BUY,0.12,Houston vs Los Angeles (LAD),Kalshi,SELL,0.13,,,149457.93,0,3101.93,0.020754536
404,2025-07-06T02:05:07.243264+00:00,same_outcome,0,7,0,0.07,Houston vs Los Angeles (HOU),Kalshi,BUY,0.84,Houston vs Los Angeles (HOU),Polymarket,SELL,0.85,,,149464.93,0,3101.93,0.020753564
405,2025-07-06T02:05:29.684465+00:00,same_outcome,0,7,0,0.07,Houston vs Los Angeles (LAD),Polymarket,BUY,0.15,Houston vs Los Angeles (LAD),Kalshi,SELL,0.16,,,149471.93,0,3101.93,0.020752592
439,2025-07-06T02:15:35.066422+00:00,same_outcome,0,1,0,0.02,San Francisco vs Oakland (SF),Polymarket,BUY,0.61,San Francisco vs Oakland (SF),Kalshi,SELL,0.63,,,149472.93,0,3101.93,0.020752453
450,2025-07-06T02:17:38.726485+00:00,same_outcome,0,3,0,0.03,Chicago vs Colorado (COL),Polymarket,BUY,0.15,Chicago vs Colorado (COL),Kalshi,SELL,0.16,,,149475.93,0,3101.93,0.020752037
453,2025-07-06T02:18:02.725403+00:00,same_outcome,0,16,0,0.16,Chicago vs Colorado (COL),Polymarket,BUY,0.16,Chicago vs Colorado (COL),Kalshi,SELL,0.17,,,149491.93,0,3101.93,0.020749816
454,2025-07-06T02:18:02.829019+00:00,same_outcome,0,16,0,0.16,Chicago vs Colorado (COL),Polymarket,BUY,0.16,Chicago vs Colorado (COL),Kalshi,SELL,0.17,,,149507.93,0,3101.93,0.020747595
471,2025-07-06T02:19:35.500902+00:00,same_outcome,0,3,0,0.03,Chicago vs Colorado (CWS),Kalshi,BUY,0.86,Chicago vs Colorado (CWS),Polymarket,SELL,0.87,,,149510.93,0,3101.93,0.020747179
473,2025-07-06T02:21:02.622537+00:00,same_outcome,0,4,0,0.04,Chicago vs Colorado (CWS),Polymarket,BUY,0.85,Chicago vs Colorado (CWS),Kalshi,SELL,0.86,,,149514.93,0,3101.93,0.020746624
475,2025-07-06T02:22:58.488422+00:00,same_outcome,0,13,0,0.13,Chicago vs Colorado (COL),Kalshi,BUY,0.17,Chicago vs Colorado (COL),Polymarket,SELL,0.18,,,149527.93,0,3101.93,0.02074482
476,2025-07-06T02:22:58.488994+00:00,same_outcome,0,13,0,0.13,Chicago vs Colorado (COL),Kalshi,BUY,0.17,Chicago vs Colorado (COL),Polymarket,SELL,0.18,,,149540.93,0,3101.93,0.020743017
477,2025-07-06T02:24:00.543630+00:00,same_outcome,0,12,0,0.12,Chicago vs Colorado (CWS),Polymarket,BUY,0.82,Chicago vs Colorado (CWS),Kalshi,SELL,0.83,,,149552.93,0,3101.93,0.020741352
503,2025-07-06T02:37:30.664640+00:00,same_outcome,0,1,0,0.01,Chicago vs Colorado (CWS),Kalshi,BUY,0.89,Chicago vs Colorado (CWS),Polymarket,SELL,0.9,,,149553.93,0,3101.93,0.020741214
504,2025-07-06T02:37:32.144083+00:00,same_outcome,0,1,0,0.01,Chicago vs Colorado (CWS),Kalshi,BUY,0.89,Chicago vs Colorado (CWS),Polymarket,SELL,0.9,,,149554.93,0,3101.93,0.020741075
506,2025-07-06T02:37:38.924828+00:00,same_outcome,0,1,0,0.01,Chicago vs Colorado (CWS),Kalshi,BUY,0.89,Chicago vs Colorado (CWS),Polymarket,SELL,0.9,,,149555.93,0,3101.93,0.020740936
523,2025-07-06T02:38:05.284385+00:00,same_outcome,0,1,0,0.01,Chicago vs Colorado (COL),Kalshi,BUY,0.09,Chicago vs Colorado (COL),Polymarket,SELL,0.1,,,149556.93,0,3101.93,0.020740798
533,2025-07-06T02:41:05.013929+00:00,same_outcome,0,15,0,0.15,Chicago vs Colorado (CWS),Polymarket,BUY,0.83,Chicago vs Colorado (CWS),Kalshi,SELL,0.84,,,149571.93,0,3101.93,0.020738717
554,2025-07-06T02:57:50.586845+00:00,same_outcome,0,3,0,0.03,Texas vs San Diego (SD),Polymarket,BUY,0.15,Texas vs San Diego (SD),Kalshi,SELL,0.16,,,149574.93,0,3101.93,0.020738302
558,2025-07-06T03:01:22.648188+00:00,same_outcome,0,8,0,0.08,Chicago vs Colorado (COL),Polymarket,BUY,0.15,Chicago vs Colorado (COL),Kalshi,SELL,0.16,,,149582.93,0,3101.93,0.020737192
559,2025-07-06T03:01:27.727987+00:00,same_outcome,0,16,0,0.16,Chicago vs Colorado (CWS),Kalshi,BUY,0.83,Chicago vs Colorado (CWS),Polymarket,SELL,0.84,,,149598.93,0,3101.93,0.020734975
,,,,,,,,,,,,,,,,,149598.93,,3101.93,0.020734975
